0.00000000e+00, 0.00000000e+00
1.01017489e-04, 2.49490328e-02
2.02028517e-04, 4.01982367e-02
3.03038541e-04, 5.53522594e-02
4.04048536e-04, 6.89765438e-02
5.05058561e-04, 8.10327679e-02
6.06068585e-04, 9.17309299e-02
7.07078609e-04, 1.01285800e-01
8.08088575e-04, 1.09876573e-01
9.09098599e-04, 1.17647685e-01
1.01010862e-03, 1.24715574e-01
1.11111871e-03, 1.31174952e-01
1.21212867e-03, 1.37103692e-01
1.31313864e-03, 1.42566502e-01
1.41414872e-03, 1.47617623e-01
1.51515868e-03, 1.52302817e-01
1.61616877e-03, 1.56661198e-01
1.71717873e-03, 1.60726249e-01
1.81818870e-03, 1.64526865e-01
1.91919878e-03, 1.68088153e-01
2.02020886e-03, 1.71432093e-01
2.12121871e-03, 1.74577877e-01
2.22222880e-03, 1.77542523e-01
2.32323888e-03, 1.80340990e-01
2.42424896e-03, 1.82986706e-01
2.52525881e-03, 1.85491517e-01
2.62626889e-03, 1.87866211e-01
2.72727897e-03, 1.90120295e-01
2.82828882e-03, 1.92262456e-01
2.92929891e-03, 1.94300473e-01
3.03030899e-03, 1.96241528e-01
3.13131884e-03, 1.98091969e-01
3.23232892e-03, 1.99857697e-01
3.33333900e-03, 2.01544151e-01
3.43434908e-03, 2.03156158e-01
3.53535893e-03, 2.04698280e-01
3.63636902e-03, 2.06174627e-01
3.73737910e-03, 2.07589045e-01
3.83838895e-03, 2.08945006e-01
3.93939903e-03, 2.10245863e-01
4.04040888e-03, 2.11494520e-01
4.14141919e-03, 2.12693885e-01
4.24242904e-03, 2.13846490e-01
4.34343936e-03, 2.14954764e-01
4.44444921e-03, 2.16020942e-01
4.54545906e-03, 2.17047200e-01
4.64646937e-03, 2.18035445e-01
4.74747922e-03, 2.18987525e-01
4.84848907e-03, 2.19905153e-01
4.94949939e-03, 2.20789969e-01
5.05050924e-03, 2.21643493e-01
5.15151909e-03, 2.22467095e-01
5.25252940e-03, 2.23262161e-01
5.35353925e-03, 2.24029943e-01
5.45454910e-03, 2.24771664e-01
5.55555942e-03, 2.25488335e-01
5.65656926e-03, 2.26181164e-01
5.75757911e-03, 2.26851046e-01
5.85858943e-03, 2.27498978e-01
5.95959928e-03, 2.28125826e-01
6.06060959e-03, 2.28732482e-01
6.16161944e-03, 2.29319662e-01
6.26262929e-03, 2.29888290e-01
6.36363961e-03, 2.30438948e-01
6.46464946e-03, 2.30972424e-01
6.56565931e-03, 2.31489241e-01
6.66666962e-03, 2.31990188e-01
6.76767947e-03, 2.32475758e-01
6.86868932e-03, 2.32946545e-01
6.96969964e-03, 2.33403116e-01
7.07070949e-03, 2.33845919e-01
7.17171934e-03, 2.34275550e-01
7.27272965e-03, 2.34692410e-01
7.37373950e-03, 2.35096931e-01
7.47474981e-03, 2.35489592e-01
7.57575966e-03, 2.35870764e-01
7.67676951e-03, 2.36240864e-01
7.77777983e-03, 2.36600280e-01
7.87878968e-03, 2.36949384e-01
7.97979999e-03, 2.37288475e-01
8.08080938e-03, 2.37617895e-01
8.18181969e-03, 2.37937957e-01
8.28283001e-03, 2.38249004e-01
8.38383939e-03, 2.38551348e-01
8.48484971e-03, 2.38845214e-01
8.58586002e-03, 2.39130884e-01
8.68686941e-03, 2.39408612e-01
8.78787972e-03, 2.39678755e-01
8.88889004e-03, 2.39941388e-01
8.98989942e-03, 2.40196809e-01
9.09090973e-03, 2.40445286e-01
9.19192005e-03, 2.40686998e-01
9.29292943e-03, 2.40922153e-01
9.39393975e-03, 2.41150945e-01
9.49495006e-03, 2.41373569e-01
9.59596038e-03, 2.41590261e-01
9.69696976e-03, 2.41801113e-01
9.79798008e-03, 2.42006332e-01
9.89899039e-03, 2.42206112e-01
9.99999978e-03, 2.42400616e-01
1.01010101e-02, 2.42589965e-01
1.02020204e-02, 2.42774278e-01
1.03030298e-02, 2.42953807e-01
1.04040401e-02, 2.43128568e-01
1.05050504e-02, 2.43298784e-01
1.06060598e-02, 2.43464544e-01
1.07070701e-02, 2.43626028e-01
1.08080804e-02, 2.43783310e-01
1.09090898e-02, 2.43936554e-01
1.10101001e-02, 2.44085759e-01
1.11111104e-02, 2.44231150e-01
1.12121198e-02, 2.44372830e-01
1.13131301e-02, 2.44510859e-01
1.14141405e-02, 2.44645342e-01
1.15151498e-02, 2.44776383e-01
1.16161602e-02, 2.44904101e-01
1.17171705e-02, 2.45028570e-01
1.18181799e-02, 2.45149851e-01
1.19191902e-02, 2.45268077e-01
1.20202005e-02, 2.45383307e-01
1.21212099e-02, 2.45495662e-01
1.22222202e-02, 2.45605141e-01
1.23232305e-02, 2.45711893e-01
1.24242399e-02, 2.45815903e-01
1.25252502e-02, 2.45917305e-01
1.26262605e-02, 2.46016264e-01
1.27272708e-02, 2.46112660e-01
1.28282802e-02, 2.46206686e-01
1.29292905e-02, 2.46298328e-01
1.30303008e-02, 2.46387705e-01
1.31313102e-02, 2.46474892e-01
1.32323205e-02, 2.46559873e-01
1.33333309e-02, 2.46642813e-01
1.34343402e-02, 2.46723637e-01
1.35353506e-02, 2.46802464e-01
1.36363609e-02, 2.46879369e-01
1.37373703e-02, 2.46954352e-01
1.38383806e-02, 2.47027487e-01
1.39393909e-02, 2.47098818e-01
1.40404003e-02, 2.47168407e-01
1.41414106e-02, 2.47236297e-01
1.42424209e-02, 2.47302547e-01
1.43434303e-02, 2.47367099e-01
1.44444406e-02, 2.47430131e-01
1.45454509e-02, 2.47491613e-01
1.46464603e-02, 2.47551605e-01
1.47474706e-02, 2.47610092e-01
1.48484809e-02, 2.47667193e-01
1.49494903e-02, 2.47722864e-01
1.50505006e-02, 2.47777209e-01
1.51515109e-02, 2.47830227e-01
1.52525203e-02, 2.47881964e-01
1.53535306e-02, 2.47932419e-01
1.54545410e-02, 2.47981682e-01
1.55555513e-02, 2.48029724e-01
1.56565607e-02, 2.48076603e-01
1.57575700e-02, 2.48122364e-01
1.58585813e-02, 2.48167023e-01
1.59595907e-02, 2.48210594e-01
1.60606001e-02, 2.48253077e-01
1.61616113e-02, 2.48294577e-01
1.62626207e-02, 2.48335063e-01
1.63636301e-02, 2.48374596e-01
1.64646413e-02, 2.48413175e-01
1.65656507e-02, 2.48450816e-01
1.66666601e-02, 2.48487517e-01
1.67676713e-02, 2.48523369e-01
1.68686807e-02, 2.48558357e-01
1.69696901e-02, 2.48592526e-01
1.70707013e-02, 2.48625860e-01
1.71717107e-02, 2.48658389e-01
1.72727220e-02, 2.48690128e-01
1.73737314e-02, 2.48721138e-01
1.74747407e-02, 2.48751372e-01
1.75757520e-02, 2.48780876e-01
1.76767614e-02, 2.48809695e-01
1.77777708e-02, 2.48837844e-01
1.78787820e-02, 2.48865306e-01
1.79797914e-02, 2.48892114e-01
1.80808008e-02, 2.48918265e-01
1.81818120e-02, 2.48943821e-01
1.82828214e-02, 2.48968765e-01
1.83838308e-02, 2.48993099e-01
1.84848420e-02, 2.49016851e-01
1.85858514e-02, 2.49040052e-01
1.86868608e-02, 2.49062672e-01
1.87878720e-02, 2.49084800e-01
1.88888814e-02, 2.49106377e-01
1.89898908e-02, 2.49127433e-01
1.90909021e-02, 2.49147996e-01
1.91919114e-02, 2.49168083e-01
1.92929208e-02, 2.49187678e-01
1.93939321e-02, 2.49206796e-01
1.94949415e-02, 2.49225527e-01
1.95959508e-02, 2.49243706e-01
1.96969621e-02, 2.49261707e-01
1.97979715e-02, 2.49278337e-01
1.98989827e-02, 2.49299183e-01
1.99999996e-02, 2.49312505e-01
