0.00000000e+00, 0.00000000e+00
1.01017489e-04, 7.48464763e-02
2.02028517e-04, 1.20593712e-01
3.03038541e-04, 1.66055381e-01
4.04048536e-04, 2.06927881e-01
5.05058561e-04, 2.43096277e-01
6.06068585e-04, 2.75190473e-01
7.07078609e-04, 3.03854853e-01
8.08088575e-04, 3.29626918e-01
9.09098599e-04, 3.52940023e-01
1.01010862e-03, 3.74143541e-01
1.11111871e-03, 3.93521458e-01
1.21212867e-03, 4.11307544e-01
1.31313864e-03, 4.27695841e-01
1.41414872e-03, 4.42849040e-01
1.51515868e-03, 4.56904441e-01
1.61616877e-03, 4.69979495e-01
1.71717873e-03, 4.82174486e-01
1.81818870e-03, 4.93576199e-01
1.91919878e-03, 5.04260004e-01
2.02020886e-03, 5.14291763e-01
2.12121871e-03, 5.23728967e-01
2.22222880e-03, 5.32622755e-01
2.32323888e-03, 5.41018128e-01
2.42424896e-03, 5.48955142e-01
2.52525881e-03, 5.56469619e-01
2.62626889e-03, 5.63593507e-01
2.72727897e-03, 5.70355713e-01
2.82828882e-03, 5.76782107e-01
2.92929891e-03, 5.82896054e-01
3.03030899e-03, 5.88719070e-01
3.13131884e-03, 5.94270408e-01
3.23232892e-03, 5.99567592e-01
3.33333900e-03, 6.04626775e-01
3.43434908e-03, 6.09462798e-01
3.53535893e-03, 6.14089072e-01
3.63636902e-03, 6.18517995e-01
3.73737910e-03, 6.22761190e-01
3.83838895e-03, 6.26829088e-01
3.93939903e-03, 6.30731523e-01
4.04040888e-03, 6.34477556e-01
4.14141919e-03, 6.38075531e-01
4.24242904e-03, 6.41533196e-01
4.34343936e-03, 6.44858122e-01
4.44444921e-03, 6.48056626e-01
4.54545906e-03, 6.51135325e-01
4.64646937e-03, 6.54100001e-01
4.74747922e-03, 6.56956196e-01
4.84848907e-03, 6.59708977e-01
4.94949939e-03, 6.62363410e-01
5.05050924e-03, 6.64923847e-01
5.15151909e-03, 6.67394638e-01
5.25252940e-03, 6.69779778e-01
5.35353925e-03, 6.72083139e-01
5.45454910e-03, 6.74308181e-01
5.55555942e-03, 6.76458299e-01
5.65656926e-03, 6.78536654e-01
5.75757911e-03, 6.80546224e-01
5.85858943e-03, 6.82489991e-01
5.95959928e-03, 6.84370518e-01
6.06060959e-03, 6.86190486e-01
6.16161944e-03, 6.87952101e-01
6.26262929e-03, 6.89657807e-01
6.36363961e-03, 6.91309750e-01
6.46464946e-03, 6.92910016e-01
6.56565931e-03, 6.94460630e-01
6.66666962e-03, 6.95963383e-01
6.76767947e-03, 6.97420061e-01
6.86868932e-03, 6.98832452e-01
6.96969964e-03, 7.00202107e-01
7.07070949e-03, 7.01530576e-01
7.17171934e-03, 7.02819288e-01
7.27272965e-03, 7.04069793e-01
7.37373950e-03, 7.05283403e-01
7.47474981e-03, 7.06461310e-01
7.57575966e-03, 7.07604825e-01
7.67676951e-03, 7.08715141e-01
7.77777983e-03, 7.09793329e-01
7.87878968e-03, 7.10840583e-01
7.97979999e-03, 7.11857855e-01
8.08080938e-03, 7.12846100e-01
8.18181969e-03, 7.13806391e-01
8.28283001e-03, 7.14739561e-01
8.38383939e-03, 7.15646446e-01
8.48484971e-03, 7.16527998e-01
8.58586002e-03, 7.17385054e-01
8.68686941e-03, 7.18218267e-01
8.78787972e-03, 7.19028473e-01
8.88889004e-03, 7.19816446e-01
8.98989942e-03, 7.20582843e-01
9.09090973e-03, 7.21328139e-01
9.19192005e-03, 7.22053230e-01
9.29292943e-03, 7.22758710e-01
9.39393975e-03, 7.23445058e-01
9.49495006e-03, 7.24112988e-01
9.59596038e-03, 7.24762917e-01
9.69696976e-03, 7.25395441e-01
9.79798008e-03, 7.26011217e-01
9.89899039e-03, 7.26610541e-01
9.99999978e-03, 7.27193892e-01
1.01010101e-02, 7.27761924e-01
1.02020204e-02, 7.28314936e-01
1.03030298e-02, 7.28853405e-01
1.04040401e-02, 7.29377806e-01
1.05050504e-02, 7.29888439e-01
1.06060598e-02, 7.30385780e-01
1.07070701e-02, 7.30870187e-01
1.08080804e-02, 7.31342018e-01
1.09090898e-02, 7.31801569e-01
1.10101001e-02, 7.32249379e-01
1.11111104e-02, 7.32685447e-01
1.12121198e-02, 7.33110487e-01
1.13131301e-02, 7.33524501e-01
1.14141405e-02, 7.33927965e-01
1.15151498e-02, 7.34321177e-01
1.16161602e-02, 7.34704316e-01
1.17171705e-02, 7.35077620e-01
1.18181799e-02, 7.35441506e-01
1.19191902e-02, 7.35796273e-01
1.20202005e-02, 7.36141860e-01
1.21212099e-02, 7.36478865e-01
1.22222202e-02, 7.36807287e-01
1.23232305e-02, 7.37127483e-01
1.24242399e-02, 7.37439632e-01
1.25252502e-02, 7.37743914e-01
1.26262605e-02, 7.38040626e-01
1.27272708e-02, 7.38329887e-01
1.28282802e-02, 7.38611937e-01
1.29292905e-02, 7.38886833e-01
1.30303008e-02, 7.39155054e-01
1.31313102e-02, 7.39416599e-01
1.32323205e-02, 7.39671528e-01
